Gene1,Gene2,Label
267.0,552.0,0.0
509.0,445.0,0.0
1133.0,419.0,0.0
602.0,182.0,0.0
1229.0,33.0,0.0
1145.0,948.0,0.0
1216.0,1066.0,0.0
174.0,494.0,0.0
539.0,614.0,0.0
1205.0,605.0,0.0
1118.0,669.0,0.0
897.0,1073.0,0.0
401.0,5.0,0.0
234.0,798.0,0.0
931.0,1079.0,0.0
1108.0,157.0,0.0
974.0,342.0,0.0
533.0,526.0,0.0
903.0,1013.0,0.0
254.0,935.0,0.0
397.0,964.0,0.0
177.0,608.0,0.0
188.0,876.0,0.0
312.0,1070.0,0.0
754.0,805.0,0.0
118.0,132.0,0.0
1166.0,1096.0,0.0
98.0,1100.0,0.0
366.0,1052.0,0.0
182.0,39.0,0.0
1172.0,1103.0,0.0
277.0,971.0,0.0
1177.0,566.0,0.0
208.0,1172.0,0.0
637.0,407.0,0.0
642.0,1042.0,0.0
145.0,192.0,0.0
222.0,510.0,0.0
818.0,189.0,0.0
823.0,1226.0,0.0
296.0,679.0,0.0
672.0,206.0,0.0
786.0,836.0,0.0
1135.0,295.0,0.0
975.0,543.0,0.0
1154.0,330.0,0.0
377.0,577.0,0.0
1213.0,59.0,0.0
677.0,1171.0,0.0
974.0,811.0,0.0
889.0,903.0,0.0
433.0,723.0,0.0
981.0,151.0,0.0
232.0,337.0,0.0
935.0,506.0,0.0
258.0,435.0,0.0
1007.0,515.0,0.0
85.0,890.0,0.0
666.0,113.0,0.0
1142.0,818.0,0.0
556.0,383.0,0.0
987.0,139.0,0.0
125.0,350.0,0.0
613.0,968.0,0.0
926.0,882.0,0.0
562.0,741.0,0.0
1013.0,68.0,0.0
476.0,760.0,0.0
292.0,457.0,0.0
1219.0,105.0,0.0
211.0,976.0,0.0
770.0,1179.0,0.0
1141.0,1017.0,0.0
78.0,1079.0,0.0
505.0,1128.0,0.0
239.0,57.0,0.0
535.0,351.0,0.0
41.0,522.0,0.0
14.0,506.0,0.0
419.0,1241.0,0.0
665.0,690.0,0.0
647.0,1228.0,0.0
683.0,282.0,0.0
759.0,1042.0,0.0
770.0,881.0,0.0
766.0,1190.0,0.0
911.0,26.0,0.0
755.0,845.0,0.0
909.0,1233.0,0.0
483.0,1044.0,0.0
1061.0,214.0,0.0
899.0,338.0,0.0
678.0,360.0,0.0
617.0,946.0,0.0
1049.0,913.0,0.0
767.0,1086.0,0.0
926.0,183.0,0.0
704.0,732.0,0.0
219.0,643.0,0.0
695.0,920.0,0.0
748.0,300.0,0.0
51.0,325.0,0.0
634.0,77.0,0.0
1133.0,833.0,0.0
104.0,185.0,0.0
390.0,1091.0,0.0
1120.0,151.0,0.0
354.0,1108.0,0.0
819.0,1100.0,0.0
399.0,90.0,0.0
91.0,1156.0,0.0
471.0,641.0,0.0
556.0,424.0,0.0
1123.0,1092.0,0.0
826.0,472.0,0.0
425.0,1238.0,0.0
841.0,1185.0,0.0
946.0,966.0,0.0
257.0,595.0,0.0
981.0,210.0,0.0
985.0,721.0,0.0
300.0,416.0,0.0
340.0,734.0,0.0
1243.0,287.0,0.0
1020.0,1187.0,0.0
91.0,1056.0,0.0
537.0,482.0,0.0
518.0,935.0,0.0
724.0,966.0,0.0
746.0,209.0,0.0
507.0,6.0,0.0
923.0,308.0,0.0
274.0,8.0,0.0
1152.0,397.0,0.0
900.0,285.0,0.0
371.0,720.0,0.0
574.0,171.0,0.0
941.0,935.0,0.0
0.0,298.0,0.0
499.0,1016.0,0.0
584.0,1006.0,0.0
271.0,782.0,0.0
650.0,701.0,0.0
438.0,583.0,0.0
1002.0,496.0,0.0
1104.0,1077.0,0.0
1068.0,782.0,0.0
668.0,995.0,0.0
43.0,764.0,0.0
588.0,480.0,0.0
1065.0,601.0,0.0
830.0,698.0,0.0
113.0,1042.0,0.0
1072.0,316.0,0.0
931.0,620.0,0.0
1218.0,682.0,0.0
543.0,164.0,0.0
464.0,350.0,0.0
538.0,655.0,0.0
1174.0,114.0,0.0
851.0,1083.0,0.0
408.0,186.0,0.0
1137.0,334.0,0.0
433.0,328.0,0.0
513.0,681.0,0.0
1201.0,299.0,0.0
595.0,209.0,0.0
723.0,613.0,0.0
37.0,1025.0,0.0
3.0,641.0,0.0
383.0,68.0,0.0
771.0,175.0,0.0
576.0,507.0,0.0
142.0,1052.0,0.0
262.0,290.0,0.0
273.0,236.0,0.0
916.0,1141.0,0.0
1042.0,797.0,0.0
146.0,821.0,0.0
522.0,1035.0,0.0
974.0,294.0,0.0
1211.0,1092.0,0.0
225.0,297.0,0.0
618.0,224.0,0.0
169.0,495.0,0.0
312.0,780.0,0.0
549.0,795.0,0.0
1049.0,264.0,0.0
997.0,1055.0,0.0
656.0,567.0,0.0
1087.0,385.0,0.0
718.0,1074.0,0.0
1159.0,655.0,0.0
751.0,577.0,0.0
207.0,368.0,0.0
505.0,250.0,0.0
179.0,192.0,0.0
1028.0,146.0,0.0
104.0,771.0,0.0
982.0,975.0,0.0
232.0,835.0,0.0
780.0,330.0,0.0
878.0,1238.0,0.0
946.0,454.0,0.0
764.0,1102.0,0.0
478.0,353.0,0.0
727.0,151.0,0.0
1038.0,234.0,0.0
926.0,195.0,0.0
673.0,30.0,0.0
273.0,573.0,0.0
1061.0,624.0,0.0
888.0,1003.0,0.0
792.0,1185.0,0.0
1113.0,529.0,0.0
1023.0,168.0,0.0
85.0,654.0,0.0
454.0,306.0,0.0
570.0,379.0,0.0
866.0,729.0,0.0
505.0,322.0,0.0
424.0,152.0,0.0
71.0,645.0,0.0
816.0,1164.0,0.0
1061.0,5.0,0.0
1244.0,1045.0,0.0
1063.0,782.0,0.0
1024.0,355.0,0.0
140.0,1184.0,0.0
547.0,710.0,0.0
894.0,75.0,0.0
951.0,42.0,0.0
672.0,595.0,0.0
1228.0,877.0,0.0
78.0,1008.0,0.0
1174.0,482.0,0.0
872.0,937.0,0.0
1080.0,385.0,0.0
146.0,386.0,0.0
289.0,321.0,0.0
816.0,154.0,0.0
1118.0,12.0,0.0
1018.0,121.0,0.0
240.0,30.0,0.0
456.0,1050.0,0.0
68.0,590.0,0.0
298.0,408.0,0.0
417.0,1055.0,0.0
1112.0,398.0,0.0
456.0,252.0,0.0
178.0,29.0,0.0
866.0,232.0,0.0
126.0,249.0,0.0
145.0,583.0,0.0
840.0,36.0,0.0
1156.0,77.0,0.0
776.0,332.0,0.0
1127.0,305.0,0.0
977.0,175.0,0.0
1216.0,1046.0,0.0
1231.0,440.0,0.0
263.0,187.0,0.0
918.0,628.0,0.0
1081.0,1133.0,0.0
499.0,211.0,0.0
898.0,619.0,0.0
948.0,1227.0,0.0
837.0,108.0,0.0
292.0,86.0,0.0
1209.0,916.0,0.0
681.0,76.0,0.0
210.0,1084.0,0.0
857.0,1000.0,0.0
581.0,654.0,0.0
958.0,381.0,0.0
568.0,132.0,0.0
267.0,616.0,0.0
1042.0,167.0,0.0
690.0,609.0,0.0
148.0,613.0,0.0
473.0,631.0,0.0
853.0,104.0,0.0
864.0,575.0,0.0
1083.0,1068.0,0.0
1032.0,387.0,0.0
433.0,1148.0,0.0
310.0,907.0,0.0
822.0,394.0,0.0
394.0,968.0,0.0
766.0,176.0,0.0
458.0,1191.0,0.0
816.0,300.0,0.0
207.0,1008.0,0.0
238.0,379.0,0.0
219.0,543.0,0.0
112.0,694.0,0.0
705.0,294.0,0.0
451.0,116.0,0.0
910.0,1103.0,0.0
1048.0,230.0,0.0
598.0,663.0,0.0
616.0,894.0,0.0
1032.0,455.0,0.0
235.0,353.0,0.0
904.0,350.0,0.0
1000.0,425.0,0.0
407.0,342.0,0.0
748.0,353.0,0.0
938.0,124.0,0.0
573.0,999.0,0.0
599.0,334.0,0.0
888.0,655.0,0.0
213.0,1091.0,0.0
30.0,439.0,0.0
662.0,1092.0,0.0
221.0,789.0,0.0
492.0,1129.0,0.0
147.0,799.0,0.0
259.0,1179.0,0.0
569.0,23.0,0.0
264.0,193.0,0.0
693.0,616.0,0.0
292.0,70.0,0.0
1153.0,196.0,0.0
1099.0,853.0,0.0
879.0,125.0,0.0
571.0,923.0,0.0
518.0,460.0,0.0
16.0,745.0,0.0
824.0,565.0,0.0
218.0,43.0,0.0
280.0,279.0,0.0
261.0,765.0,0.0
988.0,247.0,0.0
1188.0,728.0,0.0
1014.0,1069.0,0.0
1084.0,185.0,0.0
665.0,714.0,0.0
872.0,545.0,0.0
1.0,1200.0,0.0
260.0,406.0,0.0
453.0,1086.0,0.0
1217.0,125.0,0.0
196.0,212.0,0.0
557.0,219.0,0.0
1161.0,821.0,0.0
506.0,1218.0,0.0
239.0,1104.0,0.0
719.0,676.0,0.0
513.0,1073.0,0.0
392.0,226.0,0.0
915.0,793.0,0.0
804.0,497.0,0.0
905.0,92.0,0.0
1071.0,533.0,0.0
450.0,35.0,0.0
574.0,1186.0,0.0
1239.0,761.0,0.0
268.0,367.0,0.0
962.0,909.0,0.0
451.0,502.0,0.0
68.0,209.0,0.0
594.0,639.0,0.0
153.0,1198.0,0.0
122.0,622.0,0.0
184.0,1051.0,0.0
1155.0,608.0,0.0
763.0,816.0,0.0
377.0,835.0,0.0
132.0,410.0,0.0
183.0,959.0,0.0
1126.0,511.0,0.0
969.0,666.0,0.0
1071.0,243.0,0.0
645.0,1132.0,0.0
667.0,466.0,0.0
1.0,901.0,0.0
379.0,588.0,0.0
162.0,1115.0,0.0
698.0,178.0,0.0
390.0,1151.0,0.0
453.0,1202.0,0.0
18.0,1120.0,0.0
1202.0,1067.0,0.0
1067.0,336.0,0.0
1082.0,115.0,0.0
1094.0,818.0,0.0
111.0,12.0,0.0
12.0,830.0,0.0
409.0,238.0,0.0
1143.0,96.0,0.0
751.0,964.0,0.0
1244.0,1086.0,0.0
318.0,1070.0,0.0
1183.0,977.0,0.0
91.0,941.0,0.0
1113.0,104.0,0.0
1244.0,789.0,0.0
298.0,204.0,0.0
1203.0,12.0,0.0
86.0,1.0,0.0
1178.0,74.0,0.0
1161.0,283.0,0.0
20.0,987.0,0.0
658.0,387.0,0.0
97.0,23.0,0.0
588.0,1060.0,0.0
99.0,933.0,0.0
78.0,661.0,0.0
155.0,7.0,0.0
4.0,81.0,0.0
654.0,574.0,0.0
377.0,838.0,0.0
344.0,854.0,0.0
544.0,510.0,0.0
187.0,1111.0,0.0
1188.0,94.0,0.0
282.0,1176.0,0.0
807.0,835.0,0.0
453.0,838.0,0.0
306.0,1052.0,0.0
419.0,488.0,0.0
846.0,1087.0,0.0
737.0,299.0,0.0
620.0,182.0,0.0
176.0,234.0,0.0
82.0,625.0,0.0
1077.0,245.0,0.0
1171.0,694.0,0.0
747.0,228.0,0.0
997.0,918.0,0.0
421.0,1114.0,0.0
735.0,389.0,0.0
1244.0,150.0,0.0
479.0,387.0,0.0
469.0,473.0,0.0
1244.0,291.0,0.0
869.0,191.0,0.0
190.0,850.0,0.0
953.0,563.0,0.0
195.0,245.0,0.0
93.0,1237.0,0.0
538.0,725.0,0.0
1131.0,703.0,0.0
242.0,3.0,0.0
155.0,311.0,0.0
975.0,1148.0,0.0
677.0,218.0,0.0
629.0,412.0,0.0
966.0,421.0,0.0
900.0,373.0,0.0
886.0,217.0,0.0
654.0,571.0,0.0
138.0,944.0,0.0
252.0,510.0,0.0
57.0,48.0,0.0
1224.0,390.0,0.0
229.0,439.0,0.0
1224.0,867.0,0.0
807.0,1164.0,0.0
1019.0,1222.0,0.0
32.0,72.0,0.0
825.0,456.0,0.0
6.0,507.0,0.0
717.0,780.0,0.0
576.0,62.0,0.0
1013.0,464.0,0.0
941.0,124.0,0.0
1174.0,745.0,0.0
177.0,1244.0,0.0
933.0,198.0,0.0
1048.0,86.0,0.0
115.0,406.0,0.0
1107.0,1011.0,0.0
38.0,121.0,0.0
797.0,1005.0,0.0
34.0,603.0,0.0
528.0,789.0,0.0
581.0,444.0,0.0
1052.0,40.0,0.0
241.0,52.0,0.0
842.0,1176.0,0.0
998.0,159.0,0.0
858.0,388.0,0.0
406.0,905.0,0.0
523.0,1208.0,0.0
1005.0,255.0,0.0
858.0,735.0,0.0
356.0,373.0,0.0
931.0,467.0,0.0
217.0,504.0,0.0
521.0,1235.0,0.0
249.0,878.0,0.0
859.0,473.0,0.0
302.0,29.0,0.0
311.0,613.0,0.0
859.0,166.0,0.0
53.0,1064.0,0.0
679.0,353.0,0.0
1068.0,761.0,0.0
1121.0,184.0,0.0
1201.0,1176.0,0.0
966.0,337.0,0.0
526.0,221.0,0.0
1105.0,392.0,0.0
13.0,1124.0,0.0
58.0,363.0,0.0
450.0,492.0,0.0
130.0,856.0,0.0
510.0,982.0,0.0
309.0,1160.0,0.0
119.0,1004.0,0.0
228.0,505.0,0.0
516.0,353.0,0.0
118.0,768.0,0.0
1177.0,830.0,0.0
773.0,255.0,0.0
316.0,917.0,0.0
1031.0,900.0,0.0
869.0,105.0,0.0
69.0,775.0,0.0
823.0,1186.0,0.0
542.0,650.0,0.0
1034.0,173.0,0.0
738.0,1211.0,0.0
829.0,1193.0,0.0
170.0,847.0,0.0
310.0,178.0,0.0
215.0,187.0,0.0
430.0,280.0,0.0
361.0,805.0,0.0
766.0,463.0,0.0
63.0,441.0,0.0
57.0,728.0,0.0
271.0,135.0,0.0
442.0,707.0,0.0
568.0,366.0,0.0
1208.0,1141.0,0.0
674.0,27.0,0.0
359.0,519.0,0.0
771.0,837.0,0.0
371.0,329.0,0.0
1100.0,605.0,0.0
185.0,1103.0,0.0
704.0,455.0,0.0
64.0,719.0,0.0
652.0,755.0,0.0
958.0,343.0,0.0
604.0,165.0,0.0
1203.0,119.0,0.0
938.0,17.0,0.0
330.0,1004.0,0.0
1041.0,531.0,0.0
1176.0,493.0,0.0
623.0,481.0,0.0
450.0,1134.0,0.0
668.0,499.0,0.0
955.0,138.0,0.0
834.0,47.0,0.0
294.0,185.0,0.0
80.0,107.0,0.0
453.0,839.0,0.0
176.0,375.0,0.0
693.0,353.0,0.0
223.0,508.0,0.0
1124.0,460.0,0.0
875.0,1095.0,0.0
564.0,1242.0,0.0
666.0,816.0,0.0
376.0,163.0,0.0
694.0,354.0,0.0
779.0,842.0,0.0
851.0,424.0,0.0
1097.0,114.0,0.0
501.0,170.0,0.0
476.0,562.0,0.0
302.0,614.0,0.0
315.0,697.0,0.0
465.0,713.0,0.0
1076.0,803.0,0.0
1000.0,516.0,0.0
592.0,753.0,0.0
1045.0,92.0,0.0
138.0,908.0,0.0
586.0,1056.0,0.0
738.0,467.0,0.0
424.0,597.0,0.0
1113.0,987.0,0.0
223.0,901.0,0.0
791.0,924.0,0.0
824.0,829.0,0.0
952.0,55.0,0.0
308.0,610.0,0.0
954.0,361.0,0.0
210.0,368.0,0.0
857.0,28.0,0.0
1224.0,498.0,0.0
683.0,465.0,0.0
945.0,833.0,0.0
958.0,879.0,0.0
122.0,828.0,0.0
1085.0,54.0,0.0
1067.0,487.0,0.0
936.0,437.0,0.0
824.0,290.0,0.0
186.0,84.0,0.0
85.0,737.0,0.0
919.0,1026.0,0.0
997.0,728.0,0.0
883.0,209.0,0.0
472.0,1188.0,0.0
853.0,433.0,0.0
537.0,1205.0,0.0
426.0,14.0,0.0
1139.0,829.0,0.0
855.0,563.0,0.0
279.0,1000.0,0.0
810.0,551.0,0.0
167.0,441.0,0.0
514.0,854.0,0.0
15.0,370.0,0.0
251.0,834.0,0.0
474.0,565.0,0.0
88.0,993.0,0.0
91.0,643.0,0.0
949.0,892.0,0.0
1101.0,208.0,0.0
802.0,999.0,0.0
819.0,1187.0,0.0
800.0,104.0,0.0
278.0,1058.0,0.0
1007.0,60.0,0.0
898.0,208.0,0.0
260.0,950.0,0.0
132.0,715.0,0.0
749.0,20.0,0.0
999.0,1169.0,0.0
233.0,887.0,0.0
827.0,1055.0,0.0
347.0,995.0,0.0
39.0,778.0,0.0
946.0,812.0,0.0
342.0,488.0,0.0
1231.0,1011.0,0.0
871.0,1219.0,0.0
379.0,850.0,0.0
716.0,367.0,0.0
547.0,676.0,0.0
530.0,136.0,0.0
527.0,645.0,0.0
686.0,975.0,0.0
560.0,134.0,0.0
189.0,699.0,0.0
1153.0,235.0,0.0
1241.0,939.0,0.0
196.0,1144.0,0.0
841.0,879.0,0.0
1138.0,16.0,0.0
401.0,934.0,0.0
493.0,692.0,0.0
80.0,735.0,0.0
505.0,645.0,0.0
1205.0,1061.0,0.0
133.0,509.0,0.0
1074.0,1056.0,0.0
192.0,885.0,0.0
88.0,1036.0,0.0
594.0,1233.0,0.0
1101.0,105.0,0.0
401.0,801.0,0.0
455.0,904.0,0.0
61.0,905.0,0.0
1013.0,881.0,0.0
448.0,1057.0,0.0
552.0,140.0,0.0
641.0,217.0,0.0
503.0,974.0,0.0
135.0,13.0,0.0
1129.0,399.0,0.0
296.0,513.0,0.0
1205.0,136.0,0.0
1082.0,889.0,0.0
358.0,1088.0,0.0
770.0,856.0,0.0
682.0,63.0,0.0
649.0,922.0,0.0
1165.0,106.0,0.0
175.0,995.0,0.0
1155.0,123.0,0.0
612.0,163.0,0.0
1085.0,373.0,0.0
337.0,1044.0,0.0
773.0,377.0,0.0
1104.0,1208.0,0.0
537.0,628.0,0.0
606.0,126.0,0.0
631.0,521.0,0.0
1139.0,171.0,0.0
711.0,465.0,0.0
632.0,1.0,0.0
184.0,334.0,0.0
763.0,1029.0,0.0
469.0,867.0,0.0
8.0,17.0,0.0
522.0,1215.0,0.0
1061.0,805.0,0.0
1078.0,810.0,0.0
441.0,288.0,0.0
1185.0,873.0,0.0
504.0,1223.0,0.0
1031.0,497.0,0.0
881.0,255.0,0.0
268.0,1022.0,0.0
698.0,425.0,0.0
991.0,1204.0,0.0
396.0,1108.0,0.0
201.0,320.0,0.0
321.0,784.0,0.0
847.0,749.0,0.0
747.0,552.0,0.0
991.0,360.0,0.0
686.0,451.0,0.0
1165.0,456.0,0.0
323.0,126.0,0.0
795.0,351.0,0.0
860.0,480.0,0.0
1241.0,30.0,0.0
189.0,123.0,0.0
1150.0,693.0,0.0
20.0,1228.0,0.0
243.0,887.0,0.0
1097.0,1060.0,0.0
587.0,407.0,0.0
377.0,1024.0,0.0
114.0,1103.0,0.0
1203.0,585.0,0.0
192.0,199.0,0.0
843.0,229.0,0.0
234.0,470.0,0.0
90.0,295.0,0.0
930.0,423.0,0.0
736.0,1148.0,0.0
795.0,1186.0,0.0
1225.0,131.0,0.0
549.0,800.0,0.0
554.0,323.0,0.0
592.0,558.0,0.0
988.0,67.0,0.0
443.0,202.0,0.0
733.0,520.0,0.0
369.0,153.0,0.0
635.0,493.0,0.0
999.0,413.0,0.0
254.0,1099.0,0.0
152.0,860.0,0.0
128.0,567.0,0.0
1164.0,391.0,0.0
517.0,362.0,0.0
361.0,1092.0,0.0
31.0,788.0,0.0
1011.0,1201.0,0.0
1073.0,290.0,0.0
500.0,1110.0,0.0
917.0,373.0,0.0
949.0,739.0,0.0
1129.0,774.0,0.0
676.0,63.0,0.0
1190.0,1046.0,0.0
430.0,780.0,0.0
406.0,7.0,0.0
689.0,141.0,0.0
83.0,532.0,0.0
1036.0,775.0,0.0
303.0,65.0,0.0
810.0,132.0,0.0
296.0,945.0,0.0
920.0,231.0,0.0
755.0,1172.0,0.0
414.0,530.0,0.0
1.0,300.0,0.0
768.0,808.0,0.0
170.0,1201.0,0.0
295.0,1224.0,0.0
81.0,1.0,0.0
606.0,804.0,0.0
662.0,994.0,0.0
218.0,1004.0,0.0
1083.0,583.0,0.0
253.0,381.0,0.0
674.0,1236.0,0.0
634.0,1095.0,0.0
1051.0,353.0,0.0
1170.0,1143.0,0.0
439.0,1209.0,0.0
161.0,557.0,0.0
122.0,259.0,0.0
869.0,1228.0,0.0
442.0,796.0,0.0
436.0,1035.0,0.0
831.0,709.0,0.0
1206.0,911.0,0.0
433.0,1045.0,0.0
671.0,63.0,0.0
556.0,1223.0,0.0
355.0,1093.0,0.0
1093.0,765.0,0.0
15.0,502.0,0.0
90.0,658.0,0.0
40.0,346.0,0.0
359.0,744.0,0.0
1048.0,1083.0,0.0
233.0,712.0,0.0
840.0,575.0,0.0
320.0,345.0,0.0
1128.0,1108.0,0.0
330.0,266.0,0.0
40.0,421.0,0.0
722.0,854.0,0.0
46.0,853.0,0.0
1031.0,1047.0,0.0
319.0,548.0,0.0
524.0,427.0,0.0
871.0,898.0,0.0
589.0,1214.0,0.0
1199.0,470.0,0.0
96.0,1180.0,0.0
38.0,891.0,0.0
611.0,712.0,0.0
1124.0,190.0,0.0
951.0,101.0,0.0
339.0,247.0,0.0
331.0,672.0,0.0
1010.0,778.0,0.0
448.0,1033.0,0.0
463.0,1035.0,0.0
566.0,563.0,0.0
229.0,367.0,0.0
566.0,132.0,0.0
1231.0,982.0,0.0
251.0,211.0,0.0
918.0,391.0,0.0
972.0,154.0,0.0
325.0,442.0,0.0
23.0,238.0,0.0
494.0,717.0,0.0
869.0,728.0,0.0
814.0,75.0,0.0
306.0,554.0,0.0
731.0,807.0,0.0
376.0,374.0,0.0
163.0,686.0,0.0
631.0,158.0,0.0
522.0,768.0,0.0
863.0,7.0,0.0
413.0,451.0,0.0
279.0,506.0,0.0
960.0,559.0,0.0
823.0,307.0,0.0
530.0,1011.0,0.0
328.0,90.0,0.0
91.0,843.0,0.0
945.0,872.0,0.0
18.0,803.0,0.0
165.0,667.0,0.0
896.0,578.0,0.0
832.0,545.0,0.0
766.0,909.0,0.0
454.0,253.0,0.0
54.0,489.0,0.0
1078.0,704.0,0.0
1209.0,151.0,0.0
356.0,23.0,0.0
80.0,301.0,0.0
870.0,514.0,0.0
528.0,40.0,0.0
89.0,737.0,0.0
448.0,523.0,0.0
788.0,709.0,0.0
152.0,538.0,0.0
251.0,1100.0,0.0
512.0,882.0,0.0
338.0,485.0,0.0
354.0,92.0,0.0
545.0,486.0,0.0
361.0,384.0,0.0
919.0,765.0,0.0
686.0,353.0,0.0
1217.0,629.0,0.0
90.0,792.0,0.0
1198.0,855.0,0.0
738.0,670.0,0.0
495.0,1039.0,0.0
939.0,716.0,0.0
543.0,1240.0,0.0
1236.0,495.0,0.0
1114.0,134.0,0.0
1034.0,508.0,0.0
48.0,61.0,0.0
798.0,298.0,0.0
310.0,468.0,0.0
624.0,499.0,0.0
815.0,574.0,0.0
892.0,858.0,0.0
650.0,1086.0,0.0
90.0,1124.0,0.0
1132.0,1124.0,0.0
316.0,773.0,0.0
578.0,676.0,0.0
1032.0,934.0,0.0
1055.0,110.0,0.0
945.0,90.0,0.0
23.0,385.0,0.0
277.0,90.0,0.0
901.0,951.0,0.0
305.0,368.0,0.0
415.0,377.0,0.0
279.0,186.0,0.0
174.0,230.0,0.0
641.0,350.0,0.0
1179.0,793.0,0.0
522.0,57.0,0.0
1123.0,1151.0,0.0
565.0,357.0,0.0
961.0,1131.0,0.0
580.0,649.0,0.0
241.0,192.0,0.0
594.0,684.0,0.0
768.0,213.0,0.0
324.0,334.0,0.0
363.0,1128.0,0.0
1082.0,418.0,0.0
52.0,215.0,0.0
1180.0,133.0,0.0
711.0,762.0,0.0
723.0,1111.0,0.0
641.0,464.0,0.0
579.0,1237.0,0.0
848.0,525.0,0.0
420.0,345.0,0.0
1194.0,593.0,0.0
606.0,369.0,0.0
238.0,762.0,0.0
562.0,604.0,0.0
975.0,1205.0,0.0
85.0,581.0,0.0
739.0,590.0,0.0
535.0,666.0,0.0
364.0,961.0,0.0
997.0,1082.0,0.0
1011.0,871.0,0.0
701.0,971.0,0.0
44.0,716.0,0.0
3.0,77.0,0.0
984.0,513.0,0.0
215.0,951.0,0.0
1018.0,837.0,0.0
179.0,318.0,0.0
1004.0,605.0,0.0
456.0,69.0,0.0
1160.0,374.0,0.0
128.0,221.0,0.0
718.0,1185.0,0.0
672.0,151.0,0.0
962.0,903.0,0.0
886.0,523.0,0.0
262.0,1028.0,0.0
751.0,340.0,0.0
276.0,105.0,0.0
1010.0,1077.0,0.0
784.0,1000.0,0.0
157.0,748.0,0.0
198.0,969.0,0.0
857.0,296.0,0.0
522.0,146.0,0.0
763.0,532.0,0.0
4.0,677.0,0.0
1079.0,63.0,0.0
81.0,537.0,0.0
157.0,897.0,0.0
408.0,272.0,0.0
977.0,752.0,0.0
218.0,1014.0,0.0
325.0,1021.0,0.0
666.0,408.0,0.0
944.0,1167.0,0.0
953.0,38.0,0.0
1146.0,784.0,0.0
1161.0,392.0,0.0
985.0,783.0,0.0
353.0,945.0,0.0
1168.0,507.0,0.0
1201.0,954.0,0.0
1031.0,891.0,0.0
651.0,433.0,0.0
26.0,1076.0,0.0
450.0,1136.0,0.0
47.0,779.0,0.0
1164.0,1189.0,0.0
791.0,111.0,0.0
715.0,533.0,0.0
809.0,155.0,0.0
783.0,582.0,0.0
478.0,1212.0,0.0
376.0,1171.0,0.0
134.0,634.0,0.0
584.0,362.0,0.0
269.0,389.0,0.0
548.0,1127.0,0.0
699.0,398.0,0.0
245.0,702.0,0.0
1045.0,217.0,0.0
1196.0,729.0,0.0
602.0,1110.0,0.0
281.0,1102.0,0.0
415.0,1174.0,0.0
1154.0,974.0,0.0
972.0,26.0,0.0
1019.0,316.0,0.0
1027.0,117.0,0.0
418.0,701.0,0.0
1153.0,780.0,0.0
824.0,905.0,0.0
923.0,965.0,0.0
221.0,308.0,0.0
542.0,264.0,0.0
162.0,933.0,0.0
929.0,266.0,0.0
511.0,747.0,0.0
1091.0,594.0,0.0
1131.0,1238.0,0.0
1229.0,1118.0,0.0
1112.0,995.0,0.0
88.0,127.0,0.0
762.0,902.0,0.0
708.0,853.0,0.0
727.0,1187.0,0.0
152.0,267.0,0.0
293.0,31.0,0.0
489.0,181.0,0.0
418.0,900.0,0.0
324.0,1022.0,0.0
472.0,965.0,0.0
1216.0,18.0,0.0
587.0,938.0,0.0
358.0,1002.0,0.0
549.0,708.0,0.0
499.0,347.0,0.0
1062.0,878.0,0.0
1034.0,67.0,0.0
268.0,308.0,0.0
1209.0,873.0,0.0
156.0,82.0,0.0
1179.0,281.0,0.0
1231.0,185.0,0.0
207.0,525.0,0.0
615.0,522.0,0.0
701.0,1147.0,0.0
663.0,19.0,0.0
41.0,403.0,0.0
1217.0,173.0,0.0
46.0,835.0,0.0
695.0,426.0,0.0
721.0,749.0,0.0
120.0,79.0,0.0
426.0,824.0,0.0
355.0,461.0,0.0
123.0,1060.0,0.0
310.0,696.0,0.0
451.0,729.0,0.0
641.0,58.0,0.0
869.0,544.0,0.0
338.0,755.0,0.0
1116.0,91.0,0.0
530.0,367.0,0.0
309.0,216.0,0.0
809.0,666.0,0.0
931.0,507.0,0.0
927.0,530.0,0.0
701.0,82.0,0.0
158.0,1147.0,0.0
586.0,256.0,0.0
881.0,669.0,0.0
1033.0,1106.0,0.0
712.0,836.0,0.0
205.0,581.0,0.0
454.0,579.0,0.0
261.0,527.0,0.0
115.0,894.0,0.0
843.0,690.0,0.0
719.0,820.0,0.0
1239.0,1120.0,0.0
599.0,39.0,0.0
114.0,161.0,0.0
113.0,662.0,0.0
101.0,422.0,0.0
1116.0,808.0,0.0
628.0,560.0,0.0
55.0,645.0,0.0
122.0,592.0,0.0
273.0,516.0,0.0
363.0,263.0,0.0
189.0,224.0,0.0
1225.0,757.0,0.0
1119.0,308.0,0.0
184.0,1047.0,0.0
500.0,1060.0,0.0
371.0,305.0,0.0
575.0,744.0,0.0
1095.0,1058.0,0.0
143.0,517.0,0.0
918.0,5.0,0.0
1189.0,236.0,0.0
997.0,808.0,0.0
669.0,806.0,0.0
326.0,343.0,0.0
1044.0,188.0,0.0
53.0,269.0,0.0
612.0,1087.0,0.0
802.0,248.0,0.0
619.0,412.0,0.0
156.0,1021.0,0.0
476.0,850.0,0.0
1140.0,68.0,0.0
1240.0,160.0,0.0
833.0,476.0,0.0
608.0,824.0,0.0
419.0,961.0,0.0
1045.0,845.0,0.0
